GITM2 log file
## Inputs from UAM.in
# Resart= F
# Eddy coef:   300.000 Eddy P0:     0.005 Eddy P1:     0.001 Eddy Scaling:     1.000
# Statistical Models Only:  F Apex:  T
# EUV Data:  F
# AMIE: none           
none                                                                                                
# Solar Heating:  T Joule Heating:  T Auroral Heating:  T
# NO Cooling:  T O Cooling:  T
# Conduction:  T Turbulent Conduction:  T Updated Turbulent Conduction:  F
# Pressure Grad:  T Ion Drag:  T Neutral Drag:  T
# Viscosity:  T Coriolis:  T Gravity:  T
# Ion Chemistry:  T Ion Advection:  T Neutral Chemistry:  T
 
#START
   iStep yyyy mm dd hh mm ss  ms      dt min(T) max(T) mean(T) min(VV) max(VV) mean(VV) F107 F107A By Bz Vx HP HPn HPs SubsolarLon SubsolarLat SubsolarVTEC
   15408 2017  8 21 20 29  7 806  4.7662    185.69363    707.38418    663.11452      0.05070      4.93308      2.54007     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.06169   0.19731  -1.00000
   15409 2017  8 21 20 29 12 572  4.7661    185.69436    707.42986    663.15397      0.05059      4.95656      2.53953     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.06134   0.19731  -1.00000
   15410 2017  8 21 20 29 17 338  4.7660    185.69509    707.47553    663.19355      0.05049      4.98373      2.54154     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.06099   0.19731  -1.00000
   15411 2017  8 21 20 29 22 104  4.7659    185.69582    707.52121    663.23290      0.05038      5.01032      2.54002     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.06065   0.19731  -1.00000
   15412 2017  8 21 20 29 26 870  4.7659    185.69655    707.56693    663.27228      0.05027      5.03498      2.54141     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.06030   0.19731  -1.00000
   15413 2017  8 21 20 29 31 635  4.7658    185.69727    707.61272    663.31164      0.05017      5.05672      2.54484     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.05995   0.19731  -1.00000
   15414 2017  8 21 20 29 36 401  4.7657    185.69800    707.65855    663.35097      0.05007      5.07507      2.54396     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.05961   0.19731  -1.00000
   15415 2017  8 21 20 29 41 167  4.7656    185.69873    707.70439    663.39004      0.04997      5.08988      2.54615     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.05926   0.19731  -1.00000
   15416 2017  8 21 20 29 45 932  4.7656    185.69945    707.75019    663.42911      0.04987      5.10114      2.54806     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.05891   0.19731  -1.00000
   15417 2017  8 21 20 29 50 698  4.7655    185.70017    707.79596    663.46815      0.04978      5.10899      2.54827     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.05857   0.19731  -1.00000
   15418 2017  8 21 20 29 55 463  4.7654    185.70090    707.84169    663.50729      0.04969      5.11368      2.54929     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.05822   0.19731  -1.00000
   15419 2017  8 21 20 30  0 228  4.7653    185.70162    707.88740    663.54641      0.04961      5.11551      2.55182     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.05787   0.19731  -1.00000
   15420 2017  8 21 20 30  4 994  4.7653    185.70233    707.93306    663.58550      0.04953      5.11486      2.55199     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.05753   0.19731  -1.00000
   15421 2017  8 21 20 30  9 759  4.7652    185.70305    707.97866    663.62470      0.04946      5.11213      2.55305     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.05718   0.19731  -1.00000
   15422 2017  8 21 20 30 14 524  4.7651    185.70377    708.02420    663.66385      0.04939      5.10772      2.55483     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.05683   0.19731  -1.00000
   15423 2017  8 21 20 30 19 289  4.7650    185.70448    708.06971    663.70304      0.04933      5.10207      2.55292     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.05649   0.19731  -1.00000
   15424 2017  8 21 20 30 24  54  4.7650    185.70519    708.11521    663.74212      0.04926      5.09565      2.55568     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.05614   0.19731  -1.00000
   15425 2017  8 21 20 30 28 819  4.7649    185.70590    708.16072    663.78133      0.04920      5.08898      2.55488     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.05579   0.19731  -1.00000
   15426 2017  8 21 20 30 33 584  4.7648    185.70661    708.20622    663.82050      0.04914      5.08259      2.55433     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.05545   0.19731  -1.00000
   15427 2017  8 21 20 30 38 348  4.7647    185.70732    708.25172    663.85978      0.04907      5.07678      2.55623     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.05510   0.19731  -1.00000
   15428 2017  8 21 20 30 43 113  4.7647    185.70803    708.29724    663.89901      0.04900      5.06950      2.55339     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.05476   0.19731  -1.00000
   15429 2017  8 21 20 30 47 878  4.7646    185.70873    708.34283    663.93835      0.04892      5.05702      2.55124     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.05441   0.19731  -1.00000
   15430 2017  8 21 20 30 52 642  4.7645    185.70943    708.38852    663.97771      0.04884      5.04225      2.55351     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.05406   0.19730  -1.00000
   15431 2017  8 21 20 30 57 407  4.7644    185.71013    708.43430    664.01705      0.04875      5.02826      2.55010     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.05372   0.19730  -1.00000
   15432 2017  8 21 20 31  2 171  4.7644    185.71083    708.48016    664.05642      0.04866      5.01628      2.54727     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.05337   0.19730  -1.00000
   15433 2017  8 21 20 31  6 935  4.7643    185.71153    708.52609    664.09590      0.04857      5.00698      2.54913     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.05302   0.19730  -1.00000
   15434 2017  8 21 20 31 11 699  4.7642    185.71222    708.57210    664.13530      0.04848      5.00000      2.54674     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.05268   0.19730  -1.00000
   15435 2017  8 21 20 31 16 463  4.7641    185.71292    708.61822    664.17466      0.04839      4.99475      2.54455     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.05233   0.19730  -1.00000
   15436 2017  8 21 20 31 21 228  4.7641    185.71361    708.66443    664.21425      0.04829      4.99106      2.54540     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.05198   0.19730  -1.00000
   15437 2017  8 21 20 31 25 992  4.7640    185.71430    708.71074    664.25404      0.04820      4.98885      2.54434     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.05164   0.19730  -1.00000
   15438 2017  8 21 20 31 30 755  4.7639    185.71499    708.75708    664.29385      0.04810      4.98808      2.54472     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.05129   0.19730  -1.00000
   15439 2017  8 21 20 31 35 519  4.7638    185.71568    708.80344    664.33362      0.04800      4.98875      2.54412     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.05094   0.19730  -1.00000
   15440 2017  8 21 20 31 40 283  4.7638    185.71637    708.84979    664.37344      0.04790      4.99086      2.54182     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.05060   0.19730  -1.00000
   15441 2017  8 21 20 31 45  47  4.7637    185.71706    708.89611    664.41326      0.04781      4.99441      2.54310     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.05025   0.19730  -1.00000
   15442 2017  8 21 20 31 49 810  4.7636    185.71774    708.94237    664.45317      0.04771      4.99940      2.54080     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.04990   0.19730  -1.00000
   15443 2017  8 21 20 31 54 574  4.7635    185.71843    708.98852    664.49308      0.04761      5.00580      2.53933     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.04956   0.19730  -1.00000
   15444 2017  8 21 20 31 59 337  4.7635    185.71911    709.03455    664.53280      0.04751      5.01526      2.54225     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.04921   0.19730  -1.00000
   15445 2017  8 21 20 32  4 101  4.7634    185.71980    709.08044    664.57250      0.04742      5.02280      2.53966     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.04887   0.19730  -1.00000
   15446 2017  8 21 20 32  8 864  4.7633    185.72048    709.12620    664.61225      0.04732      5.02967      2.53722     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.04852   0.19730  -1.00000
   15447 2017  8 21 20 32 13 627  4.7632    185.72116    709.17183    664.65194      0.04723      5.03443      2.54056     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.04817   0.19730  -1.00000
   15448 2017  8 21 20 32 18 390  4.7632    185.72184    709.21731    664.69158      0.04714      5.02461      2.53780     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.04783   0.19730  -1.00000
   15449 2017  8 21 20 32 23 153  4.7631    185.72252    709.26263    664.73116      0.04705      5.02133      2.53495     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.04748   0.19730  -1.00000
   15450 2017  8 21 20 32 27 916  4.7630    185.72320    709.30778    664.77066      0.04697      5.01339      2.53819     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.04713   0.19730  -1.00000
   15451 2017  8 21 20 32 32 679  4.7629    185.72387    709.35281    664.81024      0.04688      5.00211      2.53483     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.04679   0.19730  -1.00000
   15452 2017  8 21 20 32 37 442  4.7629    185.72455    709.39773    664.84958      0.04680      4.98716      2.53259     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.04644   0.19730  -1.00000
   15453 2017  8 21 20 32 42 205  4.7628    185.72522    709.44257    664.88903      0.04671      4.98577      2.53336     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.04609   0.19730  -1.00000
   15454 2017  8 21 20 32 46 968  4.7627    185.72589    709.48734    664.92845      0.04663      4.95248      2.52853     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.04575   0.19730  -1.00000
   15455 2017  8 21 20 32 51 730  4.7626    185.72656    709.53205    664.96788      0.04654      4.93667      2.52543     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.04540   0.19730  -1.00000
   15456 2017  8 21 20 32 56 493  4.7626    185.72723    709.57675    665.00750      0.04646      4.91890      2.52279     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.04506   0.19730  -1.00000
   15457 2017  8 21 20 33  1 255  4.7625    185.72790    709.62149    665.04697      0.04638      4.90090      2.51876     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.04471   0.19730  -1.00000
   15458 2017  8 21 20 33  6  18  4.7624    185.72856    709.66629    665.08661      0.04629      4.88757      2.51517     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.04436   0.19729  -1.00000
   15459 2017  8 21 20 33 10 780  4.7623    185.72923    709.71119    665.12643      0.04621      4.87495      2.51211     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.04402   0.19729  -1.00000
   15460 2017  8 21 20 33 15 542  4.7623    185.72989    709.75619    665.16617      0.04614      4.84581      2.50755     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.04367   0.19729  -1.00000
   15461 2017  8 21 20 33 20 305  4.7622    185.73055    709.80131    665.20584      0.04606      4.83159      2.50438     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.04332   0.19729  -1.00000
   15462 2017  8 21 20 33 25  67  4.7621    185.73121    709.84657    665.24577      0.04598      4.82076      2.49923     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.04298   0.19729  -1.00000
   15463 2017  8 21 20 33 29 829  4.7621    185.73186    709.89197    665.28568      0.04591      4.81127      2.49658     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.04263   0.19729  -1.00000
   15464 2017  8 21 20 33 34 591  4.7620    185.73252    709.93749    665.32558      0.04583      4.80020      2.49254     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.04228   0.19729  -1.00000
   15465 2017  8 21 20 33 39 353  4.7619    185.73317    709.98311    665.36547      0.04575      4.78803      2.48597     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.04194   0.19729  -1.00000
   15466 2017  8 21 20 33 44 115  4.7618    185.73382    710.02881    665.40533      0.04568      4.71395      2.48055     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.04159   0.19729  -1.00000
   15467 2017  8 21 20 33 48 876  4.7618    185.73447    710.07458    665.44533      0.04560      4.70512      2.47515     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.04125   0.19729  -1.00000
   15468 2017  8 21 20 33 53 638  4.7617    185.73512    710.12043    665.48543      0.04552      4.69262      2.47122     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.04090   0.19729  -1.00000
   15469 2017  8 21 20 33 58 400  4.7616    185.73576    710.16632    665.52569      0.04544      4.68547      2.46572     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.04055   0.19729  -1.00000
   15470 2017  8 21 20 34  3 161  4.7615    185.73641    710.21223    665.56598      0.04536      4.67573      2.46243     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.04021   0.19729  -1.00000
   15471 2017  8 21 20 34  7 923  4.7615    185.73705    710.25814    665.60629      0.04527      4.67159      2.45795     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.03986   0.19729  -1.00000
   15472 2017  8 21 20 34 12 684  4.7614    185.73769    710.30405    665.64656      0.04518      4.66609      2.45368     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.03951   0.19729  -1.00000
   15473 2017  8 21 20 34 17 445  4.7613    185.73833    710.34999    665.68685      0.04510      4.65935      2.45090     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.03917   0.19729  -1.00000
   15474 2017  8 21 20 34 22 207  4.7613    185.73897    710.39599    665.72709      0.04501      4.65119      2.44847     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.03882   0.19729  -1.00000
   15475 2017  8 21 20 34 26 968  4.7612    185.73961    710.44205    665.76728      0.04491      4.64178      2.44525     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.03848   0.19729  -1.00000
   15476 2017  8 21 20 34 31 729  4.7611    185.74025    710.48817    665.80748      0.04481      4.63166      2.44402     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.03813   0.19729  -1.00000
   15477 2017  8 21 20 34 36 490  4.7610    185.74088    710.53433    665.84761      0.04471      4.62130      2.44357     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.03778   0.19729  -1.00000
   15478 2017  8 21 20 34 41 251  4.7610    185.74152    710.58055    665.88783      0.04461      4.61127      2.44269     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.03744   0.19729  -1.00000
   15479 2017  8 21 20 34 46  12  4.7609    185.74215    710.62680    665.92795      0.04451      4.60217      2.44172     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.03709   0.19729  -1.00000
   15480 2017  8 21 20 34 50 773  4.7608    185.74279    710.67306    665.96799      0.04440      4.59446      2.44397     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.03674   0.19729  -1.00000
   15481 2017  8 21 20 34 55 533  4.7607    185.74342    710.71928    666.00809      0.04429      4.59887      2.44570     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.03640   0.19729  -1.00000
   15482 2017  8 21 20 35  0 294  4.7607    185.74405    710.76540    666.04814      0.04419      4.60793      2.44733     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.03605   0.19729  -1.00000
   15483 2017  8 21 20 35  5  55  4.7606    185.74468    710.81141    666.08792      0.04408      4.61704      2.45082     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.03571   0.19729  -1.00000
   15484 2017  8 21 20 35  9 815  4.7605    185.74531    710.85732    666.12757      0.04397      4.62622      2.45354     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.03536   0.19729  -1.00000
   15485 2017  8 21 20 35 14 576  4.7604    185.74594    710.90314    666.16705      0.04387      4.63558      2.45719     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.03501   0.19729  -1.00000
   15486 2017  8 21 20 35 19 336  4.7604    185.74657    710.94886    666.20641      0.04377      4.64523      2.46146     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.03467   0.19729  -1.00000
   15487 2017  8 21 20 35 24  96  4.7603    185.74720    710.99448    666.24553      0.04367      4.65580      2.46461     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.03432   0.19728  -1.00000
   15488 2017  8 21 20 35 28 856  4.7602    185.74782    711.03999    666.28475      0.04357      4.67340      2.46823     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.03398   0.19728  -1.00000
   15489 2017  8 21 20 35 33 617  4.7602    185.74845    711.08542    666.32381      0.04347      4.69147      2.47239     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.03363   0.19728  -1.00000
   15490 2017  8 21 20 35 38 377  4.7601    185.74907    711.13082    666.36282      0.04338      4.70988      2.47344     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.03328   0.19728  -1.00000
   15491 2017  8 21 20 35 43 137  4.7600    185.74969    711.17622    666.40189      0.04328      4.72857      2.47781     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.03294   0.19728  -1.00000
   15492 2017  8 21 20 35 47 897  4.7599    185.75032    711.22161    666.44087      0.04320      4.74763      2.48020     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.03259   0.19728  -1.00000
   15493 2017  8 21 20 35 52 656  4.7599    185.75094    711.26700    666.47989      0.04311      4.76716      2.48064     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.03224   0.19728  -1.00000
   15494 2017  8 21 20 35 57 416  4.7598    185.75155    711.31239    666.51888      0.04302      4.78753      2.48468     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.03190   0.19728  -1.00000
   15495 2017  8 21 20 36  2 176  4.7597    185.75217    711.35782    666.55778      0.04294      4.80872      2.48447     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.03155   0.19728  -1.00000
   15496 2017  8 21 20 36  6 936  4.7596    185.75279    711.40333    666.59657      0.04287      4.83002      2.48699     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.03121   0.19728  -1.00000
   15497 2017  8 21 20 36 11 695  4.7596    185.75340    711.44894    666.63558      0.04279      4.85086      2.48944     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.03086   0.19728  -1.00000
   15498 2017  8 21 20 36 16 455  4.7595    185.75401    711.49465    666.67441      0.04272      4.87102      2.48822     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.03051   0.19728  -1.00000
   15499 2017  8 21 20 36 21 214  4.7594    185.75462    711.54043    666.71352      0.04265      4.89075      2.48909     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.03017   0.19728  -1.00000
   15500 2017  8 21 20 36 25 973  4.7594    185.75522    711.58627    666.75278      0.04259      4.91629      2.48644     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.02982   0.19728  -1.00000
   15501 2017  8 21 20 36 30 733  4.7593    185.75583    711.63214    666.79199      0.04252      4.94086      2.48392     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.02948   0.19728  -1.00000
   15502 2017  8 21 20 36 35 492  4.7592    185.75643    711.67799    666.83122      0.04245      4.93112      2.48488     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.02913   0.19728  -1.00000
   15503 2017  8 21 20 36 40 251  4.7592    185.75703    711.72377    666.87075      0.04239      4.90361      2.48165     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.02878   0.19728  -1.00000
   15504 2017  8 21 20 36 45  10  4.7591    185.75763    711.76944    666.91009      0.04232      4.94118      2.47926     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.02844   0.19728  -1.00000
   15505 2017  8 21 20 36 49 769  4.7590    185.75822    711.81495    666.94957      0.04225      4.94898      2.47732     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.02809   0.19728  -1.00000
   15506 2017  8 21 20 36 54 528  4.7589    185.75882    711.86032    666.98923      0.04218      4.95298      2.47366     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.02775   0.19728  -1.00000
   15507 2017  8 21 20 36 59 287  4.7589    185.75941    711.90555    667.02879      0.04210      4.95212      2.47379     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.02740   0.19728  -1.00000
   15508 2017  8 21 20 37  4  46  4.7588    185.76000    711.95066    667.06854      0.04203      4.94692      2.47132     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.02705   0.19728  -1.00000
   15509 2017  8 21 20 37  8 805  4.7587    185.76059    711.99564    667.10820      0.04195      4.93984      2.46864     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.02671   0.19728  -1.00000
   15510 2017  8 21 20 37 13 563  4.7587    185.76117    712.04051    667.14785      0.04187      4.93123      2.46817     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.02636   0.19728  -1.00000
   15511 2017  8 21 20 37 18 322  4.7586    185.76176    712.08530    667.18760      0.04178      4.92143      2.46677     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.02601   0.19728  -1.00000
   15512 2017  8 21 20 37 23  80  4.7585    185.76234    712.13004    667.22736      0.04169      4.91082      2.46481     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.02567   0.19728  -1.00000
   15513 2017  8 21 20 37 27 839  4.7584    185.76292    712.17475    667.26711      0.04160      4.89991      2.46550     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.02532   0.19728  -1.00000
   15514 2017  8 21 20 37 32 597  4.7584    185.76351    712.21944    667.30697      0.04151      4.88912      2.46571     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.02498   0.19728  -1.00000
   15515 2017  8 21 20 37 37 355  4.7583    185.76409    712.26412    667.34667      0.04140      4.87873      2.46519     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.02463   0.19727  -1.00000
   15516 2017  8 21 20 37 42 114  4.7582    185.76467    712.30881    667.38623      0.04130      4.86894      2.46596     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.02428   0.19727  -1.00000
   15517 2017  8 21 20 37 46 872  4.7582    185.76524    712.35356    667.42586      0.04119      4.85990      2.46654     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.02394   0.19727  -1.00000
   15518 2017  8 21 20 37 51 630  4.7581    185.76582    712.39839    667.46529      0.04107      4.85178      2.46869     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.02359   0.19727  -1.00000
   15519 2017  8 21 20 37 56 388  4.7580    185.76640    712.44332    667.50468      0.04096      4.84472      2.46950     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.02325   0.19727  -1.00000
   15520 2017  8 21 20 38  1 146  4.7579    185.76697    712.48833    667.54412      0.04084      4.83885      2.47164     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.02290   0.19727  -1.00000
   15521 2017  8 21 20 38  5 904  4.7579    185.76755    712.53343    667.58336      0.04073      4.83432      2.47511     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.02255   0.19727  -1.00000
   15522 2017  8 21 20 38 10 661  4.7578    185.76812    712.57860    667.62244      0.04062      4.83121      2.47686     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.02221   0.19727  -1.00000
   15523 2017  8 21 20 38 15 419  4.7577    185.76869    712.62387    667.66153      0.04051      4.82960      2.48018     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.02186   0.19727  -1.00000
   15524 2017  8 21 20 38 20 177  4.7577    185.76927    712.66920    667.70046      0.04041      4.82943      2.48500     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.02152   0.19727  -1.00000
   15525 2017  8 21 20 38 24 934  4.7576    185.76984    712.71458    667.73927      0.04031      4.83066      2.48836     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.02117   0.19727  -1.00000
   15526 2017  8 21 20 38 29 692  4.7575    185.77041    712.75996    667.77804      0.04021      4.83338      2.49206     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.02082   0.19727  -1.00000
   15527 2017  8 21 20 38 34 449  4.7574    185.77098    712.80534    667.81665      0.04012      4.83696      2.49627     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.02048   0.19727  -1.00000
   15528 2017  8 21 20 38 39 207  4.7574    185.77154    712.85072    667.85509      0.04003      4.84127      2.49871     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.02013   0.19727  -1.00000
   15529 2017  8 21 20 38 43 964  4.7573    185.77211    712.89612    667.89338      0.03994      4.84636      2.50200     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.01979   0.19727  -1.00000
   15530 2017  8 21 20 38 48 721  4.7572    185.77268    712.94154    667.93174      0.03986      4.85176      2.50482     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.01944   0.19727  -1.00000
   15531 2017  8 21 20 38 53 478  4.7572    185.77324    712.98696    667.96995      0.03978      4.85716      2.50538     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.01909   0.19727  -1.00000
   15532 2017  8 21 20 38 58 236  4.7571    185.77380    713.03238    668.00836      0.03970      4.86226      2.50841     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.01875   0.19727  -1.00000
   15533 2017  8 21 20 39  2 993  4.7570    185.77437    713.07782    668.04672      0.03962      4.86681      2.50614     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.01840   0.19727  -1.00000
   15534 2017  8 21 20 39  7 749  4.7569    185.77493    713.12331    668.08508      0.03954      4.87063      2.50331     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.01806   0.19727  -1.00000
   15535 2017  8 21 20 39 12 506  4.7569    185.77548    713.16886    668.12371      0.03946      4.87368      2.50318     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.01771   0.19727  -1.00000
   15536 2017  8 21 20 39 17 263  4.7568    185.77604    713.21447    668.16232      0.03939      4.87640      2.49853     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.01737   0.19727  -1.00000
   15537 2017  8 21 20 39 22  20  4.7567    185.77660    713.26011    668.20081      0.03931      4.87816      2.49456     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.01702   0.19727  -1.00000
   15538 2017  8 21 20 39 26 777  4.7567    185.77715    713.30577    668.23942      0.03923      4.87584      2.49455     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.01667   0.19727  -1.00000
   15539 2017  8 21 20 39 31 533  4.7566    185.77770    713.35142    668.27809      0.03915      4.81236      2.48872     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.01633   0.19727  -1.00000
