GITM2 log file
## Inputs from UAM.in
# Resart= F
# Eddy coef:   300.000 Eddy P0:     0.005 Eddy P1:     0.001 Eddy Scaling:     1.000
# Statistical Models Only:  F Apex:  F
# EUV Data:  F
# AMIE: none           
none                                                                                                
# Solar Heating:  T Joule Heating:  T Auroral Heating:  T
# NO Cooling:  T O Cooling:  T
# Conduction:  T Turbulent Conduction:  T Updated Turbulent Conduction:  F
# Pressure Grad:  T Ion Drag:  T Neutral Drag:  T
# Viscosity:  T Coriolis:  T Gravity:  T
# Ion Chemistry:  T Ion Advection:  T Neutral Chemistry:  T
 
#START
   iStep yyyy mm dd hh mm ss  ms      dt min(T) max(T) mean(T) min(VV) max(VV) mean(VV) F107 F107A By Bz Vx HP HPn HPs SubsolarLon SubsolarLat SubsolarVTEC
   14088 2002  3 18 18 47 42 250  4.9455    172.30360   1192.69316   1084.98237     -5.21492      0.23819     -2.61284    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.50424  -0.01097  -1.00000
   14090 2002  3 18 18 47 52 141  4.9453    172.30178   1192.53647   1084.85256     -5.23371      0.23828     -2.61581    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.50352  -0.01097  -1.00000
   14092 2002  3 18 18 48  2  31  4.9451    172.29999   1192.38037   1084.72275     -5.23476      0.23838     -2.61802    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.50280  -0.01097  -1.00000
   14094 2002  3 18 18 48 11 921  4.9449    172.29820   1192.22327   1084.59210     -5.24383      0.23847     -2.62016    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.50208  -0.01097  -1.00000
   14096 2002  3 18 18 48 21 811  4.9447    172.29644   1192.06576   1084.46136     -5.25847      0.23856     -2.62267    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.50136  -0.01097  -1.00000
   14098 2002  3 18 18 48 31 700  4.9445    172.29470   1191.90862   1084.33054     -5.26337      0.23864     -2.62447    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.50064  -0.01097  -1.00000
   14100 2002  3 18 18 48 41 588  4.9443    172.29296   1191.75028   1084.19954     -5.27217      0.23873     -2.62664    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.49993  -0.01097  -1.00000
   14102 2002  3 18 18 48 51 477  4.9441    172.29125   1191.59205   1084.06856     -5.28141      0.23882     -2.62864    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.49921  -0.01096  -1.00000
   14104 2002  3 18 18 49  1 365  4.9440    172.28955   1191.43364   1083.93743     -5.28938      0.23891     -2.63007    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.49849  -0.01096  -1.00000
   14106 2002  3 18 18 49 11 252  4.9438    172.28788   1191.27402   1083.80553     -5.29674      0.23900     -2.63210    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.49777  -0.01096  -1.00000
   14108 2002  3 18 18 49 21 140  4.9436    172.28621   1191.11452   1083.67355     -5.30427      0.23909     -2.63361    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.49705  -0.01096  -1.00000
   14110 2002  3 18 18 49 31  27  4.9434    172.28457   1190.95437   1083.54132     -5.31019      0.23919     -2.63466    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.49633  -0.01096  -1.00000
   14112 2002  3 18 18 49 40 913  4.9432    172.28294   1190.79325   1083.40900     -5.31402      0.23928     -2.63643    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.49561  -0.01096  -1.00000
   14114 2002  3 18 18 49 50 799  4.9430    172.28133   1190.63251   1083.27661     -5.31720      0.23937     -2.63746    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.49489  -0.01096  -1.00000
   14116 2002  3 18 18 50  0 685  4.9428    172.27974   1190.47035   1083.14405     -5.31929      0.23947     -2.63872    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.49417  -0.01096  -1.00000
   14118 2002  3 18 18 50 10 570  4.9426    172.27816   1190.30763   1083.01074     -5.32105      0.23957     -2.64002    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.49345  -0.01096  -1.00000
   14120 2002  3 18 18 50 20 455  4.9424    172.27661   1190.14462   1082.87723     -5.32248      0.23966     -2.64072    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.49274  -0.01096  -1.00000
   14122 2002  3 18 18 50 30 339  4.9422    172.27506   1189.98018   1082.74351     -5.32345      0.23975     -2.64210    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.49202  -0.01096  -1.00000
   14124 2002  3 18 18 50 40 223  4.9420    172.27354   1189.81575   1082.60978     -5.32480      0.23984     -2.64326    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.49130  -0.01095  -1.00000
   14126 2002  3 18 18 50 50 107  4.9418    172.27204   1189.65085   1082.47586     -5.32500      0.23993     -2.64396    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.49058  -0.01095  -1.00000
   14129 2002  3 18 18 51  4 932  4.9415    172.26981   1189.40243   1082.27490     -5.32496      0.24004     -2.64574    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.48950  -0.01095  -1.00000
   14131 2002  3 18 18 51 14 814  4.9413    172.26835   1189.23634   1082.14007     -5.32458      0.24011     -2.64629    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.48878  -0.01095  -1.00000
   14133 2002  3 18 18 51 24 696  4.9411    172.26690   1189.06876   1082.00502     -5.32417      0.24018     -2.64759    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.48806  -0.01095  -1.00000
   14135 2002  3 18 18 51 34 578  4.9408    172.26548   1188.90126   1081.86997     -5.32468      0.24023     -2.64881    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.48734  -0.01095  -1.00000
   14137 2002  3 18 18 51 44 460  4.9406    172.26407   1188.73334   1081.73476     -5.32523      0.24028     -2.64961    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.48663  -0.01095  -1.00000
   14139 2002  3 18 18 51 54 341  4.9404    172.26268   1188.56466   1081.59950     -5.33353      0.24033     -2.65115    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.48591  -0.01095  -1.00000
   14141 2002  3 18 18 52  4 221  4.9402    172.26131   1188.39651   1081.46428     -5.33012      0.24038     -2.65218    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.48519  -0.01095  -1.00000
   14143 2002  3 18 18 52 14 101  4.9400    172.25995   1188.22731   1081.32827     -5.33305      0.24042     -2.65324    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.48447  -0.01095  -1.00000
   14145 2002  3 18 18 52 23 981  4.9398    172.25862   1188.05759   1081.19222     -5.34198      0.24047     -2.65491    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.48375  -0.01095  -1.00000
   14147 2002  3 18 18 52 33 860  4.9396    172.25730   1187.88833   1081.05617     -5.34205      0.24052     -2.65608    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.48303  -0.01095  -1.00000
   14149 2002  3 18 18 52 43 739  4.9394    172.25600   1187.71805   1080.92004     -5.34660      0.24057     -2.65773    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.48232  -0.01094  -1.00000
   14151 2002  3 18 18 52 53 618  4.9392    172.25472   1187.54801   1080.78401     -5.35342      0.24064     -2.65941    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.48160  -0.01094  -1.00000
   14153 2002  3 18 18 53  3 496  4.9390    172.25346   1187.37817   1080.64797     -5.35790      0.24071     -2.66067    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.48088  -0.01094  -1.00000
   14155 2002  3 18 18 53 13 373  4.9388    172.25221   1187.20723   1080.51123     -5.36362      0.24079     -2.66266    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.48016  -0.01094  -1.00000
   14157 2002  3 18 18 53 23 251  4.9386    172.25098   1187.03660   1080.37455     -5.37064      0.24088     -2.66443    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.47944  -0.01094  -1.00000
   14159 2002  3 18 18 53 33 127  4.9383    172.24978   1186.86574   1080.23779     -5.37716      0.24097     -2.66587    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.47872  -0.01094  -1.00000
   14161 2002  3 18 18 53 43   4  4.9381    172.24858   1186.69435   1080.10108     -5.38668      0.24107     -2.66812    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.47801  -0.01094  -1.00000
   14163 2002  3 18 18 53 52 880  4.9379    172.24741   1186.52378   1079.96445     -5.39127      0.24118     -2.66976    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.47729  -0.01094  -1.00000
   14165 2002  3 18 18 54  2 755  4.9377    172.24626   1186.35248   1079.82781     -5.39846      0.24128     -2.67172    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.47657  -0.01094  -1.00000
   14167 2002  3 18 18 54 12 630  4.9375    172.24512   1186.18095   1079.69058     -5.40918      0.24137     -2.67389    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.47585  -0.01094  -1.00000
   14169 2002  3 18 18 54 22 505  4.9373    172.24400   1186.00966   1079.55336     -5.41508      0.24147     -2.67546    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.47513  -0.01094  -1.00000
   14171 2002  3 18 18 54 32 379  4.9371    172.24290   1185.83728   1079.41608     -5.42300      0.24156     -2.67774    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.47441  -0.01093  -1.00000
   14173 2002  3 18 18 54 42 253  4.9368    172.24182   1185.66544   1079.27897     -5.43154      0.24164     -2.67996    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.47370  -0.01093  -1.00000
   14175 2002  3 18 18 54 52 126  4.9366    172.24076   1185.49364   1079.14183     -5.43940      0.24173     -2.68170    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.47298  -0.01093  -1.00000
   14177 2002  3 18 18 55  1 999  4.9364    172.23971   1185.32141   1079.00478     -5.44887      0.24181     -2.68406    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.47226  -0.01093  -1.00000
   14179 2002  3 18 18 55 11 872  4.9362    172.23868   1185.14933   1078.86715     -5.45515      0.24188     -2.68589    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.47154  -0.01093  -1.00000
   14181 2002  3 18 18 55 21 744  4.9360    172.23766   1184.97644   1078.72943     -5.46274      0.24195     -2.68767    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.47082  -0.01093  -1.00000
   14183 2002  3 18 18 55 31 615  4.9358    172.23667   1184.80324   1078.59178     -5.47091      0.24201     -2.68999    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.47011  -0.01093  -1.00000
   14185 2002  3 18 18 55 41 487  4.9355    172.23569   1184.63072   1078.45422     -5.47711      0.24206     -2.69166    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.46939  -0.01093  -1.00000
   14187 2002  3 18 18 55 51 357  4.9353    172.23473   1184.45728   1078.31667     -5.48315      0.24211     -2.69367    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.46867  -0.01093  -1.00000
   14189 2002  3 18 18 56  1 228  4.9351    172.23379   1184.28424   1078.17927     -5.48904      0.24216     -2.69557    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.46795  -0.01093  -1.00000
   14191 2002  3 18 18 56 11  98  4.9349    172.23287   1184.11077   1078.04116     -5.49404      0.24219     -2.69692    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.46724  -0.01093  -1.00000
   14193 2002  3 18 18 56 20 967  4.9347    172.23197   1183.93615   1077.90301     -5.49823      0.24222     -2.69895    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.46652  -0.01093  -1.00000
   14195 2002  3 18 18 56 30 836  4.9344    172.23108   1183.76196   1077.76501     -5.50243      0.24225     -2.70072    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.46580  -0.01092  -1.00000
   14197 2002  3 18 18 56 40 705  4.9342    172.23021   1183.58758   1077.62696     -5.50593      0.24228     -2.70197    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.46508  -0.01092  -1.00000
   14199 2002  3 18 18 56 50 573  4.9340    172.22937   1183.41276   1077.48899     -5.50894      0.24231     -2.70383    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.46437  -0.01092  -1.00000
   14201 2002  3 18 18 57  0 440  4.9338    172.22853   1183.23872   1077.35113     -5.51229      0.24235     -2.70502    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.46365  -0.01092  -1.00000
   14203 2002  3 18 18 57 10 308  4.9336    172.22772   1183.06336   1077.21253     -5.51518      0.24239     -2.70626    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.46293  -0.01092  -1.00000
   14205 2002  3 18 18 57 20 174  4.9333    172.22693   1182.88772   1077.07401     -5.51826      0.24243     -2.70782    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.46221  -0.01092  -1.00000
   14207 2002  3 18 18 57 30  41  4.9331    172.22615   1182.71261   1076.93556     -5.52104      0.24248     -2.70874    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.46149  -0.01092  -1.00000
   14210 2002  3 18 18 57 44 840  4.9328    172.22503   1182.44859   1076.72793     -5.52412      0.24256     -2.71083    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.46042  -0.01092  -1.00000
   14212 2002  3 18 18 57 54 705  4.9326    172.22430   1182.27357   1076.58964     -5.52618      0.24261     -2.71162    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.45970  -0.01092  -1.00000
   14214 2002  3 18 18 58  4 570  4.9323    172.22359   1182.09783   1076.45135     -5.52804      0.24267     -2.71262    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.45898  -0.01092  -1.00000
   14216 2002  3 18 18 58 14 434  4.9321    172.22290   1181.92170   1076.31243     -5.53046      0.24273     -2.71371    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.45827  -0.01092  -1.00000
   14218 2002  3 18 18 58 24 298  4.9319    172.22223   1181.74565   1076.17354     -5.53286      0.24279     -2.71416    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.45755  -0.01091  -1.00000
   14220 2002  3 18 18 58 34 161  4.9317    172.22157   1181.56863   1076.03462     -5.53491      0.24285     -2.71522    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.45683  -0.01091  -1.00000
   14222 2002  3 18 18 58 44  24  4.9314    172.22094   1181.39228   1075.89590     -5.53723      0.24290     -2.71614    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.45611  -0.01091  -1.00000
   14224 2002  3 18 18 58 53 887  4.9312    172.22032   1181.21605   1075.75714     -5.53911      0.24296     -2.71653    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.45540  -0.01091  -1.00000
   14226 2002  3 18 18 59  3 749  4.9310    172.21973   1181.03954   1075.61849     -5.54050      0.24302     -2.71745    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.45468  -0.01091  -1.00000
   14228 2002  3 18 18 59 13 610  4.9307    172.21915   1180.86300   1075.47924     -5.54234      0.24308     -2.71785    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.45396  -0.01091  -1.00000
   14230 2002  3 18 18 59 23 471  4.9305    172.21859   1180.68560   1075.33995     -5.54413      0.24313     -2.71821    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.45325  -0.01091  -1.00000
   14232 2002  3 18 18 59 33 332  4.9303    172.21805   1180.50812   1075.20074     -5.54592      0.24318     -2.71904    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.45253  -0.01091  -1.00000
   14234 2002  3 18 18 59 43 192  4.9301    172.21753   1180.33147   1075.06165     -5.54748      0.24323     -2.71921    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.45181  -0.01091  -1.00000
   14236 2002  3 18 18 59 53  52  4.9298    172.21703   1180.15409   1074.92257     -5.54841      0.24327     -2.71972    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.45109  -0.01091  -1.00000
   14238 2002  3 18 19  0  2 911  4.9296    172.21654   1179.97730   1074.78365     -5.54932      0.24331     -2.72011    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.45038  -0.01091  -1.00000
   14240 2002  3 18 19  0 12 770  4.9294    172.21608   1179.79990   1074.64403     -5.54960      0.24335     -2.72001    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.44966  -0.01091  -1.00000
   14242 2002  3 18 19  0 22 629  4.9291    172.21564   1179.62146   1074.50439     -5.54945      0.24339     -2.72101    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.44894  -0.01090  -1.00000
   14244 2002  3 18 19  0 32 487  4.9289    172.21521   1179.44359   1074.36495     -5.55015      0.24343     -2.72205    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.44823  -0.01090  -1.00000
   14246 2002  3 18 19  0 42 344  4.9287    172.21481   1179.26555   1074.22549     -5.55073      0.24346     -2.72282    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.44751  -0.01090  -1.00000
